"document","term","count","flag","ID","Support.Group","Store","Classification","Assigned.To","Priority","Reopened","Location","Created.Date","Resolved.Date","Created.Week","Created.Week2","Created.Month"
"IR247","man",1,1,"IR247","Retail Payments","Hyde Park","Tax Issue","Laura","P2","No","WSP",2016-05-16,2016-05-21,2016-05-09,2016-05-15,2016-05-01
"IR247","men",1,1,"IR247","Retail Payments","Hyde Park","Tax Issue","Laura","P2","No","WSP",2016-05-16,2016-05-21,2016-05-09,2016-05-15,2016-05-01
"IR247","often",1,1,"IR247","Retail Payments","Hyde Park","Tax Issue","Laura","P2","No","WSP",2016-05-16,2016-05-21,2016-05-09,2016-05-15,2016-05-01
"IR247","opinion",2,1,"IR247","Retail Payments","Hyde Park","Tax Issue","Laura","P2","No","WSP",2016-05-16,2016-05-21,2016-05-09,2016-05-15,2016-05-01
"IR247","others",1,1,"IR247","Retail Payments","Hyde Park","Tax Issue","Laura","P2","No","WSP",2016-05-16,2016-05-21,2016-05-09,2016-05-15,2016-05-01
"IR247","rest",1,1,"IR247","Retail Payments","Hyde Park","Tax Issue","Laura","P2","No","WSP",2016-05-16,2016-05-21,2016-05-09,2016-05-15,2016-05-01
"IR247","sets",1,1,"IR247","Retail Payments","Hyde Park","Tax Issue","Laura","P2","No","WSP",2016-05-16,2016-05-21,2016-05-09,2016-05-15,2016-05-01
"IR247","value",1,1,"IR247","Retail Payments","Hyde Park","Tax Issue","Laura","P2","No","WSP",2016-05-16,2016-05-21,2016-05-09,2016-05-15,2016-05-01
"IR247","wondered",1,1,"IR247","Retail Payments","Hyde Park","Tax Issue","Laura","P2","No","WSP",2016-05-16,2016-05-21,2016-05-09,2016-05-15,2016-05-01
"IR247","yet",1,1,"IR247","Retail Payments","Hyde Park","Tax Issue","Laura","P2","No","WSP",2016-05-16,2016-05-21,2016-05-09,2016-05-15,2016-05-01
"IR248","disappears",1,1,"IR248","Retail Payments","Sunset Valley","Tax Issue","Joy","P2","No","BRL",2016-08-24,2016-08-29,2016-08-22,2016-08-21,2016-08-01
"IR248","injury",2,1,"IR248","Retail Payments","Sunset Valley","Tax Issue","Joy","P2","No","BRL",2016-08-24,2016-08-29,2016-08-22,2016-08-21,2016-08-01
"IR248","reject",1,1,"IR248","Retail Payments","Sunset Valley","Tax Issue","Joy","P2","No","BRL",2016-08-24,2016-08-29,2016-08-22,2016-08-21,2016-08-01
"IR248","sense",1,1,"IR248","Retail Payments","Sunset Valley","Tax Issue","Joy","P2","No","BRL",2016-08-24,2016-08-29,2016-08-22,2016-08-21,2016-08-01
"IR249","best",1,1,"IR249","Help Desk","Hyde Park","Desktop Support","Charlie","P1","No","ORT",2017-01-30,2017-02-06,2017-01-29,2017-01-28,2017-01-01
"IR249","enemy",1,1,"IR249","Help Desk","Hyde Park","Desktop Support","Charlie","P1","No","ORT",2017-01-30,2017-02-06,2017-01-29,2017-01-28,2017-01-01
"IR249","like",1,1,"IR249","Help Desk","Hyde Park","Desktop Support","Charlie","P1","No","ORT",2017-01-30,2017-02-06,2017-01-29,2017-01-28,2017-01-01
"IR249","revenge",1,1,"IR249","Help Desk","Hyde Park","Desktop Support","Charlie","P1","No","ORT",2017-01-30,2017-02-06,2017-01-29,2017-01-28,2017-01-01
"IR250","ask",1,1,"IR250","Help Desk","Sunset Valley","Email","Bob","P3","No","NLB",2016-07-28,2016-07-30,2016-07-25,2016-07-24,2016-07-01
"IR250","criticize",1,1,"IR250","Help Desk","Sunset Valley","Email","Bob","P3","No","NLB",2016-07-28,2016-07-30,2016-07-25,2016-07-24,2016-07-01
"IR250","fault",2,1,"IR250","Help Desk","Sunset Valley","Email","Bob","P3","No","NLB",2016-07-28,2016-07-30,2016-07-25,2016-07-24,2016-07-01
"IR250","find",1,1,"IR250","Help Desk","Sunset Valley","Email","Bob","P3","No","NLB",2016-07-28,2016-07-30,2016-07-25,2016-07-24,2016-07-01
"IR250","following",1,1,"IR250","Help Desk","Sunset Valley","Email","Bob","P3","No","NLB",2016-07-28,2016-07-30,2016-07-25,2016-07-24,2016-07-01
"IR250","mine",1,1,"IR250","Help Desk","Sunset Valley","Email","Bob","P3","No","NLB",2016-07-28,2016-07-30,2016-07-25,2016-07-24,2016-07-01
"IR250","nearly",1,1,"IR250","Help Desk","Sunset Valley","Email","Bob","P3","No","NLB",2016-07-28,2016-07-30,2016-07-25,2016-07-24,2016-07-01
"IR250","one",1,1,"IR250","Help Desk","Sunset Valley","Email","Bob","P3","No","NLB",2016-07-28,2016-07-30,2016-07-25,2016-07-24,2016-07-01
"IR250","question",1,1,"IR250","Help Desk","Sunset Valley","Email","Bob","P3","No","NLB",2016-07-28,2016-07-30,2016-07-25,2016-07-24,2016-07-01
"IR250","resembles",1,1,"IR250","Help Desk","Sunset Valley","Email","Bob","P3","No","NLB",2016-07-28,2016-07-30,2016-07-25,2016-07-24,2016-07-01
"IR250","someone",1,1,"IR250","Help Desk","Sunset Valley","Email","Bob","P3","No","NLB",2016-07-28,2016-07-30,2016-07-25,2016-07-24,2016-07-01
"IR250","whenever",1,1,"IR250","Help Desk","Sunset Valley","Email","Bob","P3","No","NLB",2016-07-28,2016-07-30,2016-07-25,2016-07-24,2016-07-01
"IR251","another",1,1,"IR251","Retail Payments","Lamar","Tax Issue","Joy","P3","No","GWS",2016-12-06,2016-12-10,2016-12-04,2016-12-03,2016-12-01
"IR251","anxiety",1,1,"IR251","Retail Payments","Lamar","Tax Issue","Joy","P3","No","GWS",2016-12-06,2016-12-10,2016-12-04,2016-12-03,2016-12-01
"IR251","blames",1,1,"IR251","Retail Payments","Lamar","Tax Issue","Joy","P3","No","GWS",2016-12-06,2016-12-10,2016-12-04,2016-12-03,2016-12-01
"IR251","criticisms",1,1,"IR251","Retail Payments","Lamar","Tax Issue","Joy","P3","No","GWS",2016-12-06,2016-12-10,2016-12-04,2016-12-03,2016-12-01
"IR251","hates",1,1,"IR251","Retail Payments","Lamar","Tax Issue","Joy","P3","No","GWS",2016-12-06,2016-12-10,2016-12-04,2016-12-03,2016-12-01
"IR251","hold",1,1,"IR251","Retail Payments","Lamar","Tax Issue","Joy","P3","No","GWS",2016-12-06,2016-12-10,2016-12-04,2016-12-03,2016-12-01
"IR251","inside",1,1,"IR251","Retail Payments","Lamar","Tax Issue","Joy","P3","No","GWS",2016-12-06,2016-12-10,2016-12-04,2016-12-03,2016-12-01
"IR251","need",1,1,"IR251","Retail Payments","Lamar","Tax Issue","Joy","P3","No","GWS",2016-12-06,2016-12-10,2016-12-04,2016-12-03,2016-12-01
"IR251","opinion",1,1,"IR251","Retail Payments","Lamar","Tax Issue","Joy","P3","No","GWS",2016-12-06,2016-12-10,2016-12-04,2016-12-03,2016-12-01
"IR251","particular",1,1,"IR251","Retail Payments","Lamar","Tax Issue","Joy","P3","No","GWS",2016-12-06,2016-12-10,2016-12-04,2016-12-03,2016-12-01
"IR251","penetrate",1,1,"IR251","Retail Payments","Lamar","Tax Issue","Joy","P3","No","GWS",2016-12-06,2016-12-10,2016-12-04,2016-12-03,2016-12-01
"IR251","people",2,1,"IR251","Retail Payments","Lamar","Tax Issue","Joy","P3","No","GWS",2016-12-06,2016-12-10,2016-12-04,2016-12-03,2016-12-01
"IR251","racked",1,1,"IR251","Retail Payments","Lamar","Tax Issue","Joy","P3","No","GWS",2016-12-06,2016-12-10,2016-12-04,2016-12-03,2016-12-01
"IR251","realize",1,1,"IR251","Retail Payments","Lamar","Tax Issue","Joy","P3","No","GWS",2016-12-06,2016-12-10,2016-12-04,2016-12-03,2016-12-01
"IR251","see",1,1,"IR251","Retail Payments","Lamar","Tax Issue","Joy","P3","No","GWS",2016-12-06,2016-12-10,2016-12-04,2016-12-03,2016-12-01
"IR251","similar",1,1,"IR251","Retail Payments","Lamar","Tax Issue","Joy","P3","No","GWS",2016-12-06,2016-12-10,2016-12-04,2016-12-03,2016-12-01
"IR251","sort",1,1,"IR251","Retail Payments","Lamar","Tax Issue","Joy","P3","No","GWS",2016-12-06,2016-12-10,2016-12-04,2016-12-03,2016-12-01
"IR251","souls",1,1,"IR251","Retail Payments","Lamar","Tax Issue","Joy","P3","No","GWS",2016-12-06,2016-12-10,2016-12-04,2016-12-03,2016-12-01
"IR251","voice",1,1,"IR251","Retail Payments","Lamar","Tax Issue","Joy","P3","No","GWS",2016-12-06,2016-12-10,2016-12-04,2016-12-03,2016-12-01
"IR251","will",1,1,"IR251","Retail Payments","Lamar","Tax Issue","Joy","P3","No","GWS",2016-12-06,2016-12-10,2016-12-04,2016-12-03,2016-12-01
"IR252","face",1,1,"IR252","Retail Support","Sunset Valley","Coupon Not Working","George","P2","No","MAD",2016-08-27,2016-08-28,2016-08-22,2016-08-21,2016-08-01
"IR252","first",1,1,"IR252","Retail Support","Sunset Valley","Coupon Not Working","George","P2","No","MAD",2016-08-27,2016-08-28,2016-08-22,2016-08-21,2016-08-01
"IR252","keep",1,1,"IR252","Retail Support","Sunset Valley","Coupon Not Working","George","P2","No","MAD",2016-08-27,2016-08-28,2016-08-22,2016-08-21,2016-08-01
"IR252","know",1,1,"IR252","Retail Support","Sunset Valley","Coupon Not Working","George","P2","No","MAD",2016-08-27,2016-08-28,2016-08-22,2016-08-21,2016-08-01
"IR252","look",1,1,"IR252","Retail Support","Sunset Valley","Coupon Not Working","George","P2","No","MAD",2016-08-27,2016-08-28,2016-08-22,2016-08-21,2016-08-01
"IR252","rule",1,1,"IR252","Retail Support","Sunset Valley","Coupon Not Working","George","P2","No","MAD",2016-08-27,2016-08-28,2016-08-22,2016-08-21,2016-08-01
"IR252","second",1,1,"IR252","Retail Support","Sunset Valley","Coupon Not Working","George","P2","No","MAD",2016-08-27,2016-08-28,2016-08-22,2016-08-21,2016-08-01
"IR252","spirit",1,1,"IR252","Retail Support","Sunset Valley","Coupon Not Working","George","P2","No","MAD",2016-08-27,2016-08-28,2016-08-22,2016-08-21,2016-08-01
"IR252","things",1,1,"IR252","Retail Support","Sunset Valley","Coupon Not Working","George","P2","No","MAD",2016-08-27,2016-08-28,2016-08-22,2016-08-21,2016-08-01
"IR252","untroubled",1,1,"IR252","Retail Support","Sunset Valley","Coupon Not Working","George","P2","No","MAD",2016-08-27,2016-08-28,2016-08-22,2016-08-21,2016-08-01
"IR253","anger",1,1,"IR253","Retail Payments","Wells Branch","Tax Issue","Joy","P2","No","MAV",2017-02-26,2017-03-05,2017-02-19,2017-02-25,2017-02-01
"IR253","causes",1,1,"IR253","Retail Payments","Wells Branch","Tax Issue","Joy","P2","No","MAV",2017-02-26,2017-03-05,2017-02-19,2017-02-25,2017-02-01
"IR253","consequences",1,1,"IR253","Retail Payments","Wells Branch","Tax Issue","Joy","P2","No","MAV",2017-02-26,2017-03-05,2017-02-19,2017-02-25,2017-02-01
"IR253","grievous",1,1,"IR253","Retail Payments","Wells Branch","Tax Issue","Joy","P2","No","MAV",2017-02-26,2017-03-05,2017-02-19,2017-02-25,2017-02-01
"IR253","much",1,1,"IR253","Retail Payments","Wells Branch","Tax Issue","Joy","P2","No","MAV",2017-02-26,2017-03-05,2017-02-19,2017-02-25,2017-02-01
"IR254","act",1,1,"IR254","Retail Support","Sunset Valley","Coupon Not Working","Irvin","P2","Yes","WSP",2016-06-10,2016-06-18,2016-06-06,2016-06-05,2016-06-01
"IR254","death",1,1,"IR254","Retail Support","Sunset Valley","Coupon Not Working","Irvin","P2","Yes","WSP",2016-06-10,2016-06-18,2016-06-06,2016-06-05,2016-06-01
"IR254","going",1,1,"IR254","Retail Support","Sunset Valley","Coupon Not Working","Irvin","P2","Yes","WSP",2016-06-10,2016-06-18,2016-06-06,2016-06-05,2016-06-01
"IR254","good",1,1,"IR254","Retail Support","Sunset Valley","Coupon Not Working","Irvin","P2","Yes","WSP",2016-06-10,2016-06-18,2016-06-06,2016-06-05,2016-06-01
"IR254","hangs",1,1,"IR254","Retail Support","Sunset Valley","Coupon Not Working","Irvin","P2","Yes","WSP",2016-06-10,2016-06-18,2016-06-06,2016-06-05,2016-06-01
"IR254","live",2,1,"IR254","Retail Support","Sunset Valley","Coupon Not Working","Irvin","P2","Yes","WSP",2016-06-10,2016-06-18,2016-06-06,2016-06-05,2016-06-01
"IR254","power",1,1,"IR254","Retail Support","Sunset Valley","Coupon Not Working","Irvin","P2","Yes","WSP",2016-06-10,2016-06-18,2016-06-06,2016-06-05,2016-06-01
"IR254","ten",1,1,"IR254","Retail Support","Sunset Valley","Coupon Not Working","Irvin","P2","Yes","WSP",2016-06-10,2016-06-18,2016-06-06,2016-06-05,2016-06-01
"IR254","thousand",1,1,"IR254","Retail Support","Sunset Valley","Coupon Not Working","Irvin","P2","Yes","WSP",2016-06-10,2016-06-18,2016-06-06,2016-06-05,2016-06-01
"IR254","years",1,1,"IR254","Retail Support","Sunset Valley","Coupon Not Working","Irvin","P2","Yes","WSP",2016-06-10,2016-06-18,2016-06-06,2016-06-05,2016-06-01
"IR255","begin",1,1,"IR255","Retail Payments","Wells Branch","Tax Issue","Kelly","P1","No","BRL",2016-12-19,2016-12-20,2016-12-18,2016-12-17,2016-12-01
"IR255","day",1,1,"IR255","Retail Payments","Wells Branch","Tax Issue","Kelly","P1","No","BRL",2016-12-19,2016-12-20,2016-12-18,2016-12-17,2016-12-01
"IR255","disloyalty",1,1,"IR255","Retail Payments","Wells Branch","Tax Issue","Kelly","P1","No","BRL",2016-12-19,2016-12-20,2016-12-18,2016-12-17,2016-12-01
"IR255","due",1,1,"IR255","Retail Payments","Wells Branch","Tax Issue","Kelly","P1","No","BRL",2016-12-19,2016-12-20,2016-12-18,2016-12-17,2016-12-01
"IR255","evil",1,1,"IR255","Retail Payments","Wells Branch","Tax Issue","Kelly","P1","No","BRL",2016-12-19,2016-12-20,2016-12-18,2016-12-17,2016-12-01
"IR255","good",1,1,"IR255","Retail Payments","Wells Branch","Tax Issue","Kelly","P1","No","BRL",2016-12-19,2016-12-20,2016-12-18,2016-12-17,2016-12-01
"IR255","ignorance",1,1,"IR255","Retail Payments","Wells Branch","Tax Issue","Kelly","P1","No","BRL",2016-12-19,2016-12-20,2016-12-18,2016-12-17,2016-12-01
"IR255","ill",1,1,"IR255","Retail Payments","Wells Branch","Tax Issue","Kelly","P1","No","BRL",2016-12-19,2016-12-20,2016-12-18,2016-12-17,2016-12-01
"IR255","ingratitude",1,1,"IR255","Retail Payments","Wells Branch","Tax Issue","Kelly","P1","No","BRL",2016-12-19,2016-12-20,2016-12-18,2016-12-17,2016-12-01
"IR255","insolence",1,1,"IR255","Retail Payments","Wells Branch","Tax Issue","Kelly","P1","No","BRL",2016-12-19,2016-12-20,2016-12-18,2016-12-17,2016-12-01
"IR255","interference",1,1,"IR255","Retail Payments","Wells Branch","Tax Issue","Kelly","P1","No","BRL",2016-12-19,2016-12-20,2016-12-18,2016-12-17,2016-12-01
"IR255","meeting",1,1,"IR255","Retail Payments","Wells Branch","Tax Issue","Kelly","P1","No","BRL",2016-12-19,2016-12-20,2016-12-18,2016-12-17,2016-12-01
"IR255","offenders",1,1,"IR255","Retail Payments","Wells Branch","Tax Issue","Kelly","P1","No","BRL",2016-12-19,2016-12-20,2016-12-18,2016-12-17,2016-12-01
"IR255","selfishness",1,1,"IR255","Retail Payments","Wells Branch","Tax Issue","Kelly","P1","No","BRL",2016-12-19,2016-12-20,2016-12-18,2016-12-17,2016-12-01
"IR255","shall",1,1,"IR255","Retail Payments","Wells Branch","Tax Issue","Kelly","P1","No","BRL",2016-12-19,2016-12-20,2016-12-18,2016-12-17,2016-12-01
"IR255","telling",1,1,"IR255","Retail Payments","Wells Branch","Tax Issue","Kelly","P1","No","BRL",2016-12-19,2016-12-20,2016-12-18,2016-12-17,2016-12-01
"IR255","today",1,1,"IR255","Retail Payments","Wells Branch","Tax Issue","Kelly","P1","No","BRL",2016-12-19,2016-12-20,2016-12-18,2016-12-17,2016-12-01
"IR255","will",1,1,"IR255","Retail Payments","Wells Branch","Tax Issue","Kelly","P1","No","BRL",2016-12-19,2016-12-20,2016-12-18,2016-12-17,2016-12-01
"IR256","always",2,1,"IR256","Retail Support","Downtown","Scale Broken","Hannah","P2","No","ORT",2016-05-09,2016-05-11,2016-05-09,2016-05-08,2016-05-01
"IR256","look",2,1,"IR256","Retail Support","Downtown","Scale Broken","Hannah","P2","No","ORT",2016-05-09,2016-05-11,2016-05-09,2016-05-08,2016-05-01
"IR256","source",1,1,"IR256","Retail Support","Downtown","Scale Broken","Hannah","P2","No","ORT",2016-05-09,2016-05-11,2016-05-09,2016-05-08,2016-05-01
"IR256","spring",1,1,"IR256","Retail Support","Downtown","Scale Broken","Hannah","P2","No","ORT",2016-05-09,2016-05-11,2016-05-09,2016-05-08,2016-05-01
"IR256","strength",1,1,"IR256","Retail Support","Downtown","Scale Broken","Hannah","P2","No","ORT",2016-05-09,2016-05-11,2016-05-09,2016-05-08,2016-05-01
"IR256","thou",1,1,"IR256","Retail Support","Downtown","Scale Broken","Hannah","P2","No","ORT",2016-05-09,2016-05-11,2016-05-09,2016-05-08,2016-05-01
"IR256","thyself",1,1,"IR256","Retail Support","Downtown","Scale Broken","Hannah","P2","No","ORT",2016-05-09,2016-05-11,2016-05-09,2016-05-08,2016-05-01
"IR256","well",1,1,"IR256","Retail Support","Downtown","Scale Broken","Hannah","P2","No","ORT",2016-05-09,2016-05-11,2016-05-09,2016-05-08,2016-05-01
"IR256","will",1,1,"IR256","Retail Support","Downtown","Scale Broken","Hannah","P2","No","ORT",2016-05-09,2016-05-11,2016-05-09,2016-05-08,2016-05-01
"IR256","wilt",1,1,"IR256","Retail Support","Downtown","Scale Broken","Hannah","P2","No","ORT",2016-05-09,2016-05-11,2016-05-09,2016-05-08,2016-05-01
"IR257","anything",1,1,"IR257","Retail Support","Hyde Park","Lane Frozen","Frank","P2","No","NLB",2016-10-30,2016-11-05,2016-10-24,2016-10-30,2016-10-01
"IR257","bear",1,1,"IR257","Retail Support","Hyde Park","Lane Frozen","Frank","P2","No","NLB",2016-10-30,2016-11-05,2016-10-24,2016-10-30,2016-10-01
"IR257","bitter",1,1,"IR257","Retail Support","Hyde Park","Lane Frozen","Frank","P2","No","NLB",2016-10-30,2016-11-05,2016-10-24,2016-10-30,2016-10-01
"IR257","feel",1,1,"IR257","Retail Support","Hyde Park","Lane Frozen","Frank","P2","No","NLB",2016-10-30,2016-11-05,2016-10-24,2016-10-30,2016-10-01
"IR257","fortune",1,1,"IR257","Retail Support","Hyde Park","Lane Frozen","Frank","P2","No","NLB",2016-10-30,2016-11-05,2016-10-24,2016-10-30,2016-10-01
"IR257","future",1,1,"IR257","Retail Support","Hyde Park","Lane Frozen","Frank","P2","No","NLB",2016-10-30,2016-11-05,2016-10-24,2016-10-30,2016-10-01
"IR257","good",1,1,"IR257","Retail Support","Hyde Park","Lane Frozen","Frank","P2","No","NLB",2016-10-30,2016-11-05,2016-10-24,2016-10-30,2016-10-01
"IR257","misfortune",1,1,"IR257","Retail Support","Hyde Park","Lane Frozen","Frank","P2","No","NLB",2016-10-30,2016-11-05,2016-10-24,2016-10-30,2016-10-01
"IR257","remember",1,1,"IR257","Retail Support","Hyde Park","Lane Frozen","Frank","P2","No","NLB",2016-10-30,2016-11-05,2016-10-24,2016-10-30,2016-10-01
"IR257","rule",1,1,"IR257","Retail Support","Hyde Park","Lane Frozen","Frank","P2","No","NLB",2016-10-30,2016-11-05,2016-10-24,2016-10-30,2016-10-01
"IR257","tempts",1,1,"IR257","Retail Support","Hyde Park","Lane Frozen","Frank","P2","No","NLB",2016-10-30,2016-11-05,2016-10-24,2016-10-30,2016-10-01
"IR257","worthily",1,1,"IR257","Retail Support","Hyde Park","Lane Frozen","Frank","P2","No","NLB",2016-10-30,2016-11-05,2016-10-24,2016-10-30,2016-10-01
"IR258","gains",1,1,"IR258","Retail Support","Lamar","Lane Frozen","George","P2","No","GWS",2017-03-07,2017-03-10,2017-03-05,2017-03-04,2017-03-01
"IR258","holy",1,1,"IR258","Retail Support","Lamar","Lane Frozen","George","P2","No","GWS",2017-03-07,2017-03-10,2017-03-05,2017-03-04,2017-03-01
"IR258","just",1,1,"IR258","Retail Support","Lamar","Lane Frozen","George","P2","No","GWS",2017-03-07,2017-03-10,2017-03-05,2017-03-04,2017-03-01
"IR258","look",1,1,"IR258","Retail Support","Lamar","Lane Frozen","George","P2","No","GWS",2017-03-07,2017-03-10,2017-03-05,2017-03-04,2017-03-01
"IR258","make",1,1,"IR258","Retail Support","Lamar","Lane Frozen","George","P2","No","GWS",2017-03-07,2017-03-10,2017-03-05,2017-03-04,2017-03-01
"IR258","much",1,1,"IR258","Retail Support","Lamar","Lane Frozen","George","P2","No","GWS",2017-03-07,2017-03-10,2017-03-05,2017-03-04,2017-03-01
"IR258","neighbour",1,1,"IR258","Retail Support","Lamar","Lane Frozen","George","P2","No","GWS",2017-03-07,2017-03-10,2017-03-05,2017-03-04,2017-03-01
"IR258","says",1,1,"IR258","Retail Support","Lamar","Lane Frozen","George","P2","No","GWS",2017-03-07,2017-03-10,2017-03-05,2017-03-04,2017-03-01
"IR258","see",1,1,"IR258","Retail Support","Lamar","Lane Frozen","George","P2","No","GWS",2017-03-07,2017-03-10,2017-03-05,2017-03-04,2017-03-01
"IR258","thinks",1,1,"IR258","Retail Support","Lamar","Lane Frozen","George","P2","No","GWS",2017-03-07,2017-03-10,2017-03-05,2017-03-04,2017-03-01
"IR258","time",1,1,"IR258","Retail Support","Lamar","Lane Frozen","George","P2","No","GWS",2017-03-07,2017-03-10,2017-03-05,2017-03-04,2017-03-01
"IR259","carrying",1,1,"IR259","Retail Payments","Wells Branch","Tax Issue","Laura","P1","No","MAD",2016-10-08,2016-10-11,2016-10-03,2016-10-02,2016-10-01
"IR259","corpse",1,1,"IR259","Retail Payments","Wells Branch","Tax Issue","Laura","P1","No","MAD",2016-10-08,2016-10-11,2016-10-03,2016-10-02,2016-10-01
"IR259","epictetus",1,1,"IR259","Retail Payments","Wells Branch","Tax Issue","Laura","P1","No","MAD",2016-10-08,2016-10-11,2016-10-03,2016-10-02,2016-10-01
"IR259","little",1,1,"IR259","Retail Payments","Wells Branch","Tax Issue","Laura","P1","No","MAD",2016-10-08,2016-10-11,2016-10-03,2016-10-02,2016-10-01
"IR259","say",1,1,"IR259","Retail Payments","Wells Branch","Tax Issue","Laura","P1","No","MAD",2016-10-08,2016-10-11,2016-10-03,2016-10-02,2016-10-01
"IR259","soul",1,1,"IR259","Retail Payments","Wells Branch","Tax Issue","Laura","P1","No","MAD",2016-10-08,2016-10-11,2016-10-03,2016-10-02,2016-10-01
"IR259","used",1,1,"IR259","Retail Payments","Wells Branch","Tax Issue","Laura","P1","No","MAD",2016-10-08,2016-10-11,2016-10-03,2016-10-02,2016-10-01
"IR260","frozen",1,1,"IR260","Retail Support","Sunset Valley","Lane Frozen","Frank","P2","No","MAV",2017-02-16,2017-02-19,2017-02-12,2017-02-11,2017-02-01
"IR260","lane",1,1,"IR260","Retail Support","Sunset Valley","Lane Frozen","Frank","P2","No","MAV",2017-02-16,2017-02-19,2017-02-12,2017-02-11,2017-02-01
